,종목명,회계년,총자산(천원),*매출원가율(%),당기순이익(천원),영업이익률(%),매출총이익률(%),ROE(당기순이익)(%),당기순이익률(%),매출액(천원),총자산순이익률(%)
4140,한세예스24홀딩스,2010,583965061.0,81.61,35287881.0,3.65,18.39,N/A(IFRS),2.94,1202243454.0,205.8759220870579
4141,한세예스24홀딩스,2011,693150743.0,80.27,53426094.0,5.68,19.73,20.36,3.95,1351122900.0,194.92482892714725
4142,한세예스24홀딩스,2012,777412081.0,79.83,57745753.0,4.71,20.17,18.78,3.93,1470986929.0,189.2158566802617
4143,한세예스24홀딩스,2013,873460346.0,81.06,45709951.0,4.00,18.94,12.99,2.91,1571238706.0,179.88666723056937
4144,한세예스24홀딩스,2014,1121319003.0,78.15,77765541.0,6.58,21.85,19.01,4.50,1728424959.0,154.1421267610498
4145,한세예스24홀딩스,2015,1436140855.0,75.85,112130363.0,7.80,24.15,22.53,5.38,2086033712.0,145.25272397462712
4146,한세예스24홀딩스,2016,1740589243.0,76.52,42115056.0,3.84,23.48,6.85,1.88,2239987018.0,128.6913053730736
4147,한세예스24홀딩스,2017,1693645040.0,73.42,60402393.0,3.19,26.58,8.75,2.45,2462296817.0,145.38446716084025
4148,한세예스24홀딩스,2018,1678316387.0,74.7,-45404745.0,2.24,25.3,-6.88,-1.80,2521499429.0,150.2398146458663
4149,한솔PNS,2010,122687134.0,94.74,759362.0,0.41,5.26,N/A(IFRS),0.34,226054417.0,184.25274894757914
4150,한솔PNS,2011,101284017.0,93.66,-4736348.0,0.18,6.34,-12.61,-2.37,199671157.0,197.13984783996077
4151,한솔PNS,2012,99178837.0,92.66,453722.0,-0.53,7.34,1.28,0.27,170192337.0,171.601464735869
4152,한솔PNS,2013,130493729.0,91.05,1697449.0,1.96,8.95,4.47,0.75,225954834.0,173.15378733640142
4153,한솔PNS,2014,114755469.0,91.4,2629127.0,1.54,8.6,6.49,0.99,265564903.0,231.41807995225045
4154,한솔PNS,2015,113295771.0,91.36,2007212.0,0.67,8.64,4.74,0.83,242797604.0,214.30420734768646
4155,한솔PNS,2016,102752883.0,93.04,1230488.0,0.54,6.96,3.21,0.53,234145212.0,227.8721580979874
4156,한솔PNS,2017,101700136.0,91.42,2464888.0,1.54,8.58,7.11,1.10,223778152.0,220.037220009224
4157,한솔PNS,2018,91319732.0,90.92,3579660.0,2.02,9.08,9.62,1.44,248350804.0,271.95743850847043
4158,한솔로지스틱스,2010,189537043.0,93.15,-1532262.0,1.73,6.85,N/A(IFRS),-0.40,383764217.0,202.47451945317096
4159,한솔로지스틱스,2011,181926875.0,92.38,6214577.0,2.31,7.62,6.33,1.59,391259787.0,215.06431471435982
4160,한솔로지스틱스,2012,204757097.0,91.98,5432565.0,2.77,8.02,5.34,1.25,434698631.0,212.29966500257618
4161,한솔로지스틱스,2013,185908008.0,93.1,-2665776.0,1.89,6.9,-2.51,-0.58,462404820.0,248.72775787044094
4162,한솔로지스틱스,2014,178713372.0,94.39,1027626.0,0.67,5.61,0.96,0.26,389446674.0,217.91691894213713
4163,한솔로지스틱스,2015,90195689.0,94.77,56236004.0,0.17,5.23,76.12,15.00,374865357.0,415.6133859124908
4164,한솔로지스틱스,2016,97883701.0,93.62,3634224.0,1.31,6.38,8.61,0.94,384707101.0,393.0246783374078
4165,한솔로지스틱스,2017,91872344.0,93.82,2871191.0,0.65,6.18,6.29,0.81,355266669.0,386.6959887297531
4166,한솔로지스틱스,2018,126782732.0,93.49,1454233.0,0.90,6.51,2.81,0.33,434161853.0,342.44557295073906
4167,한솔케미칼,2010,261763554.0,82.56,15556114.0,8.50,17.44,N/A(IFRS),6.37,244180323.0,93.28278107043121
4168,한솔케미칼,2011,321824251.0,84.29,18658185.0,8.15,15.71,12.66,6.28,297031934.0,92.29631796765993
4169,한솔케미칼,2012,358680526.0,82.75,36085400.0,8.40,17.25,21.62,11.32,318850692.0,88.89545678875244
4170,한솔케미칼,2013,427996740.0,81.17,20294730.0,8.75,18.83,10.68,6.40,317046839.0,74.07692848314686
4171,한솔케미칼,2014,474362300.0,79.95,21422845.0,8.39,20.05,10.41,6.37,336115038.0,70.85618692716517
4172,한솔케미칼,2015,521035797.0,75.03,34294928.0,13.31,24.97,14.91,9.32,368026063.0,70.63354670043908
4173,한솔케미칼,2016,699716322.0,69.86,58922578.0,17.84,30.14,20.05,12.80,460400870.0,65.7982178669258
4174,한솔케미칼,2017,723320120.0,72.72,58071494.0,15.18,27.28,15.87,11.13,521574392.0,72.10837602581827
4175,한솔케미칼,2018,791727785.0,72.86,67755735.0,16.08,27.14,16.17,11.64,581947486.0,73.5034815027996
4176,한솔테크닉스,2010,368117959.0,95.81,11898548.0,1.20,4.19,N/A(IFRS),0.66,1808503050.0,491.2835697863901
4177,한솔테크닉스,2011,486477959.0,97.02,-20691008.0,-3.02,2.98,-11.37,-2.14,968191932.0,199.0207190455673
4178,한솔테크닉스,2012,420136106.0,97.32,-88473736.0,-6.76,2.68,-53.17,-15.83,558799105.0,133.00430432418014
4179,한솔테크닉스,2013,422296680.0,91.11,-25131184.0,-1.73,8.89,-15.89,-4.92,510940158.0,120.99080627392098
4180,한솔테크닉스,2014,408384028.0,90.0,-15314356.0,1.51,10.0,-8.24,-2.70,567791008.0,139.0335980524684
4181,한솔테크닉스,2015,541196306.0,89.11,28574583.0,2.52,10.89,12.42,4.38,652333136.0,120.53540069802324
4182,한솔테크닉스,2016,511496449.0,89.95,-46221145.0,2.88,10.05,-19.52,-5.72,807638506.0,157.8971872784204
4183,한솔테크닉스,2017,503513319.0,89.22,18682844.0,3.26,10.78,8.72,2.00,935255304.0,185.74589165932272
4184,한솔테크닉스,2018,513011860.0,89.23,-19920035.0,1.85,10.77,-9.60,-2.37,841899162.0,164.10910305270525
4185,한솔홀딩스,2010,2607647592.0,82.38,19703195.0,7.61,17.62,N/A(IFRS),1.11,1780390378.0,68.27572803403567
4186,한솔홀딩스,2011,2597423607.0,82.81,-8990606.0,7.36,17.19,-1.13,-0.51,1765901437.0,67.98665540118039
4187,한솔홀딩스,2012,2543426035.0,82.58,22827849.0,6.26,17.42,2.91,1.23,1859689479.0,73.11749794996496
4188,한솔홀딩스,2013,2960941639.0,86.59,8284574.0,4.36,13.41,1.03,1.12,742687264.0,25.082806571318578
4189,한솔홀딩스,2014,2977937047.0,84.81,-52169780.0,6.52,15.19,-8.29,-6.68,780595558.0,26.21262792597912
4190,한솔홀딩스,2015,1974138514.0,82.69,-10648079.0,7.85,17.31,-2.10,-1.92,554000674.0,28.062907950541106
4191,한솔홀딩스,2016,2006748728.0,85.01,-6949336.0,5.19,14.99,-1.17,-0.90,772369515.0,38.48860119970137
4192,한솔홀딩스,2017,1629373679.0,88.28,-86710161.0,3.73,11.72,-15.19,-12.63,686794342.0,42.15081849250862
4193,한솔홀딩스,2018,1347350249.0,86.9,-41482390.0,4.21,13.1,-8.69,-6.89,601986369.0,44.67927841678827
4194,한솔홈데코,2010,216160462.0,84.2,6704861.0,3.03,15.8,7.62,4.74,141536307.0,65.477426209424
4195,한솔홈데코,2011,262213173.0,87.61,9589074.0,2.05,12.39,10.01,5.56,172508366.0,65.7893591028701
4196,한솔홈데코,2012,266804784.0,86.49,1635312.0,2.43,13.51,1.54,0.86,189199921.0,70.91324157066089
4197,한솔홈데코,2013,280380827.0,87.48,5613995.0,3.22,12.52,4.76,2.40,233952458.0,83.44096153193813
4198,한솔홈데코,2014,289095889.0,87.78,50977.0,1.89,12.22,0.04,0.02,235256768.0,81.3767254919353
4199,한솔홈데코,2015,291209034.0,85.81,1492373.0,3.86,14.19,1.13,0.62,241490721.0,82.92693316650335
4200,한솔홈데코,2016,289305376.0,82.53,7487736.0,5.56,17.47,5.41,3.18,235363284.0,81.35461817342792
4201,한솔홈데코,2017,304773056.0,83.3,3363304.0,3.74,16.7,2.28,1.32,254330113.0,83.44901492866876
4202,한솔홈데코,2018,308077735.0,85.97,11663572.0,3.09,14.03,7.44,3.93,296884850.0,96.36686338271086
4203,한신공영,2010,1183666130.0,93.03,-18638248.0,1.75,6.97,N/A(IFRS),-1.83,1020886804.0,86.24786822277326
4204,한신공영,2011,1290922344.0,90.84,1892722.0,3.28,9.16,0.59,0.22,847244052.0,65.63090769463047
4205,한신공영,2012,1502729284.0,89.8,5428003.0,3.83,10.2,1.66,0.59,926361148.0,61.64524494619484
4206,한신공영,2013,1547299126.0,91.49,2577464.0,4.06,8.51,0.82,0.18,1410119000.0,91.13422067556962
4207,한신공영,2014,1350137690.0,99.35,-106862038.0,-6.64,0.65,-44.00,-9.80,1090821881.0,80.79338048847447
4208,한신공영,2015,1529444074.0,91.96,22171436.0,3.01,8.04,10.46,1.63,1358121086.0,88.79834896140177
4209,한신공영,2016,1553395800.0,92.6,26669688.0,3.93,7.4,10.63,1.50,1772255006.0,114.08908186825278
4210,한신공영,2017,1905386491.0,88.74,72457823.0,6.72,11.26,23.40,3.65,1984305658.0,104.14189810690748
4211,한신공영,2018,1778426426.0,87.11,162009163.0,10.01,12.89,40.64,7.56,2142182385.0,120.45380982209943
4212,한신기계,2010,59590965.0,78.6,4587921.0,9.10,21.4,N/A(IFRS),7.90,58100390.0,97.49865604626473
4213,한신기계,2011,68277134.0,80.62,5153681.0,9.29,19.38,11.00,7.99,64467673.0,94.42059035459806
4214,한신기계,2012,74166752.0,82.67,5017584.0,7.70,17.33,9.94,7.36,68167788.0,91.91151851978094
4215,한신기계,2013,83427385.0,79.99,6314984.0,10.04,20.01,11.34,8.95,70570631.0,84.58928803773486
4216,한신기계,2014,87406905.0,78.62,6629279.0,11.79,21.38,10.65,10.16,65250271.0,74.65116285721362
4217,한신기계,2015,91984554.0,75.21,6302009.0,11.91,24.79,9.30,10.05,62714222.0,68.17907928324574
4218,한신기계,2016,95118370.0,76.21,6169245.0,13.84,23.79,8.34,9.84,62726962.0,65.94621207238937
4219,한신기계,2017,90291841.0,77.87,4683694.0,11.05,22.13,6.03,8.34,56156160.0,62.194058043406166
4220,한신기계,2018,90678706.0,78.78,3345606.0,9.02,21.22,4.24,6.28,53292377.0,58.77055303369679
4221,한온시스템,2010,1870875137.0,80.71,237292538.0,10.41,19.29,N/A(IFRS),8.15,2909875636.0,155.5355340638107
4222,한온시스템,2011,2047728254.0,83.61,233642177.0,8.17,16.39,19.13,7.05,3312135680.0,161.74683694138255
4223,한온시스템,2012,2236209331.0,83.95,245144940.0,8.47,16.05,18.01,6.71,3653096886.0,163.36113240196474
4224,한온시스템,2013,2953898412.0,83.36,312103182.0,7.01,16.64,20.95,6.01,5189355950.0,175.6782132018696
4225,한온시스템,2014,3240023316.0,83.34,290448935.0,6.79,16.66,18.09,5.32,5454949458.0,168.36142601388613
4226,한온시스템,2015,3459361438.0,84.51,243370985.0,6.47,15.49,14.03,4.38,5558080871.0,160.66782759228988
4227,한온시스템,2016,3859737521.0,84.24,303755866.0,7.41,15.76,16.49,5.33,5703714577.0,147.77467498676577
4228,한온시스템,2017,4119580910.0,83.06,298403188.0,8.39,16.94,15.24,5.34,5585673304.0,135.588386926475
4229,한온시스템,2018,5355780832.0,84.63,283697420.0,7.31,15.37,13.63,4.78,5937585095.0,110.8631081302619
4230,한올바이오파마,2010,124924222.0,47.19,683124.0,6.84,52.81,N/A(IFRS),0.64,106903737.0,85.57486713825601
4231,한올바이오파마,2011,105455816.0,49.39,-14525739.0,-7.53,50.61,-27.45,-16.56,87701601.0,83.16430930656304
4232,한올바이오파마,2012,125153773.0,53.37,-2923751.0,-4.03,46.63,-4.52,-3.85,76027305.0,60.74711387246792
4233,한올바이오파마,2013,97851602.0,57.23,-21498897.0,-17.49,42.77,-31.09,-28.96,74228314.0,75.85804675941841
4234,한올바이오파마,2014,87171187.0,50.49,-12658085.0,1.01,49.51,-24.01,-15.65,80879668.0,92.78257046104007
4235,한올바이오파마,2015,117125562.0,53.89,-7077357.0,-5.35,46.11,-10.04,-8.84,80022560.0,68.3220286277047
4236,한올바이오파마,2016,124730823.0,53.55,2026026.0,0.34,46.45,2.03,2.44,82881524.0,66.44831005404333
4237,한올바이오파마,2017,168695547.0,49.33,5813254.0,4.20,50.67,5.39,6.90,84230756.0,49.93063391293903
4238,한올바이오파마,2018,162304333.0,46.62,3300102.0,5.96,53.38,2.89,3.59,91839351.0,56.584657539611094
4239,한익스프레스,2010,72418403.0,94.55,5648064.0,3.82,5.45,N/A(IFRS),2.77,203728441.0,281.32136661450545
4240,한익스프레스,2011,83431553.0,94.65,-6648640.0,3.36,5.35,-32.35,-2.74,242880518.0,291.1135047432235
4241,한익스프레스,2012,77986093.0,95.16,5269566.0,2.92,4.84,27.07,2.00,263452874.0,337.8203265035985
4242,한익스프레스,2013,85379983.0,95.74,5909868.0,2.63,4.26,23.74,1.84,321653147.0,376.73133174552163
4243,한익스프레스,2014,94846279.0,96.17,18350846.0,2.18,3.83,49.97,5.12,358675119.0,378.1646710673805
4244,한익스프레스,2015,131657889.0,96.12,7946441.0,2.51,3.88,16.06,1.82,436704030.0,331.6960596261725
4245,한익스프레스,2016,146825373.0,96.74,5413341.0,1.91,3.26,9.79,1.16,467922261.0,318.6930510981913
4246,한익스프레스,2017,188215330.0,96.7,6688151.0,1.92,3.3,11.12,1.27,527872746.0,280.4621419519866
4247,한익스프레스,2018,199582549.0,97.01,5264503.0,1.68,2.99,8.10,0.93,565926325.0,283.55501412099915
4248,한일철강,2010,384685305.0,90.32,3677652.0,3.16,9.68,N/A(IFRS),2.41,152692715.0,39.69289001044633
4249,한일철강,2011,377986500.0,90.18,2038507.0,3.55,9.82,1.16,1.18,173288390.0,45.84512674394456
4250,한일철강,2012,309469737.0,90.76,-13256877.0,3.52,9.24,-7.81,-8.60,154113435.0,49.799194096965934
4251,한일철강,2013,315044201.0,93.09,4187777.0,1.50,6.91,2.54,2.92,143288400.0,45.48199888941933
4252,한일철강,2014,315185339.0,95.34,-3532824.0,-0.61,4.66,-2.14,-2.75,128235991.0,40.68589973342637
4253,한일철강,2015,342792291.0,95.99,-12552959.0,-5.34,4.01,-8.00,-11.22,111907878.0,32.64597277655815
4254,한일철강,2016,299917724.0,87.19,4713142.0,5.48,12.81,3.08,4.24,111261361.0,37.09729438997743
4255,한일철강,2017,319893168.0,90.9,9365839.0,2.88,9.1,5.87,6.01,155757040.0,48.69033026675956
4256,한일철강,2018,312201042.0,96.14,-8209561.0,-1.22,3.86,-5.05,-4.87,168600738.0,54.003899833236304
4257,한전KPS,2010,690748408.0,85.56,64139895.0,8.85,14.44,N/A(IFRS),7.65,838557006.0,121.3983262629539
4258,한전KPS,2011,672432244.0,81.58,104663521.0,12.65,18.42,22.62,11.31,925497007.0,137.6342397703344
4259,한전KPS,2012,756213835.0,79.87,117887555.0,14.13,20.13,22.99,11.71,1006609424.0,133.11174398177997
4260,한전KPS,2013,841101966.0,78.61,152039486.0,16.34,21.39,26.36,13.50,1125801669.0,133.84841725598818
4261,한전KPS,2014,925544047.0,74.42,168295608.0,19.88,25.58,25.50,15.50,1085530567.0,117.28567327709256
4262,한전KPS,2015,1033559144.0,78.92,169935248.0,14.85,21.08,22.90,14.40,1179714930.0,114.14101813606518
4263,한전KPS,2016,1092468725.0,84.25,88282577.0,8.65,15.75,11.20,7.22,1223106398.0,111.9580240615126
4264,한전KPS,2017,1199997805.0,79.72,135958767.0,13.26,20.28,16.04,10.99,1236779010.0,103.06510602325642
4265,한전KPS,2018,1280921375.0,78.36,161330977.0,15.41,21.64,17.08,12.98,1242452044.0,96.99674533107077
4266,한전기술,2010,570937971.0,65.52,96166186.0,19.34,34.48,N/A(IFRS),16.58,580153714.0,101.61414084683467
4267,한전기술,2011,739893313.0,65.56,116095118.0,20.57,34.44,32.27,17.50,663334830.0,89.65276727673304
4268,한전기술,2012,861882138.0,67.26,134310483.0,19.49,32.74,33.34,17.10,785585937.0,91.14772221906749
4269,한전기술,2013,760503659.0,80.08,34407214.0,4.48,19.92,8.52,4.55,755483851.0,99.33993637761051
4270,한전기술,2014,777612450.0,79.55,54758999.0,7.90,20.45,13.88,6.50,841917293.0,108.26952333389211
4271,한전기술,2015,839120536.0,78.53,15012059.0,2.17,21.47,3.72,2.28,657603285.0,78.36815532303932
4272,한전기술,2016,775474577.0,66.09,22598766.0,2.43,33.91,5.57,4.47,506012235.0,65.25194377842254
4273,한전기술,2017,762165844.0,68.97,32454112.0,6.71,31.03,7.48,6.62,490192814.0,64.31576773729051
4274,한전기술,2018,771479987.0,68.46,12936841.0,4.96,31.54,2.82,2.98,433700598.0,56.21670105617399
4275,한진,2010,1989579912.0,93.32,-3336169.0,3.58,6.68,N/A(IFRS),-0.26,1264344517.0,63.5483153691994
4276,한진,2011,1793121990.0,94.7,-29593395.0,2.49,5.3,-3.45,-2.13,1390687502.0,77.55677024517446
4277,한진,2012,1858651008.0,94.4,-10516073.0,2.61,5.6,-1.37,-0.73,1437380000.0,77.33458265232329
4278,한진,2013,1807382069.0,94.19,-8400951.0,2.68,5.81,-1.14,-0.56,1499623169.0,82.9721172253148
4279,한진,2014,1955921456.0,93.32,41791237.0,3.43,6.68,5.61,2.73,1532812219.0,78.36777976426063
4280,한진,2015,2503676698.0,93.89,98694305.0,2.51,6.11,12.98,6.01,1641702370.0,65.57165992364082
4281,한진,2016,2537558489.0,94.81,37563537.0,-0.87,5.19,4.99,2.13,1764803679.0,69.54731040290122
4282,한진,2017,2453809753.0,94.73,-47007380.0,1.19,5.27,-5.73,-2.59,1812603434.0,73.86894732910453
4283,한진,2018,2661425067.0,93.96,45640673.0,2.16,6.04,4.71,2.34,1950771934.0,73.29802210809342
4284,한진중공업홀딩스,2010,1815166000.0,88.97,8656000.0,3.66,11.03,N/A(IFRS),0.82,1055120000.0,58.1280169417012
4285,한진중공업홀딩스,2011,1980735000.0,89.28,-9562000.0,2.93,10.72,-0.76,-0.90,1057551000.0,53.39184696589903
4286,한진중공업홀딩스,2012,2315289000.0,90.05,-8169000.0,2.06,9.95,-0.63,-0.72,1139471000.0,49.21506559224356
4287,한진중공업홀딩스,2013,2531518000.0,90.58,-81736000.0,2.04,9.42,-6.61,-6.82,1198416000.0,47.33981745340148
4288,한진중공업홀딩스,2014,2722203000.0,92.59,-135021000.0,1.51,7.41,-11.76,-8.88,1520058000.0,55.83925959966982
4289,한진중공업홀딩스,2015,2585756000.0,85.43,-164328000.0,3.27,14.57,-16.08,-59.71,275196000.0,10.642767531043146
4290,한진중공업홀딩스,2016,2277519000.0,90.78,-291096000.0,1.73,9.22,-36.57,-30.06,968254000.0,42.513542148276265
4291,한진중공업홀딩스,2017,1918648000.0,88.6,-159629000.0,2.68,11.4,-29.45,-17.61,906723000.0,47.258434063986726
4292,한진중공업홀딩스,2018,1873603000.0,88.07,-270000.0,3.42,11.93,-0.07,-0.03,946003000.0,50.49111257827832
4293,한창,2010,39823166.0,86.94,-5869820.0,-18.24,13.06,N/A(IFRS),-46.67,12577481.0,31.583327654059453
4294,한창,2011,32875105.0,77.27,-6002719.0,-5.77,22.73,-25.28,-43.96,13654402.0,41.5341700049323
4295,한창,2012,34879179.0,65.75,1060560.0,6.88,34.25,5.07,6.32,16789740.0,48.13685551486175
4296,한창,2013,37693959.0,50.67,871485.0,9.55,49.33,3.99,3.87,22515364.0,59.73202231158579
4297,한창,2014,44038164.0,54.86,1863884.0,11.05,45.14,7.99,11.06,16854179.0,38.27175674262896
4298,한창,2015,67607184.0,59.5,-635087.0,-19.51,40.5,-2.18,-3.70,17167065.0,25.39236806550026
4299,한창,2016,82275229.0,75.41,4347838.0,1.59,24.59,11.97,8.62,50460142.0,61.33090434789309
4300,한창,2017,103882929.0,83.07,4424189.0,4.06,16.93,11.11,3.95,112028726.0,107.84132395804897
4301,한창,2018,106233878.0,81.43,1542836.0,5.66,18.57,4.19,1.57,98175480.0,92.41447441088427
4302,한창제지,2010,136253209.0,83.87,8101059.0,5.81,16.13,N/A(IFRS),5.28,153382073.0,112.57134721869193
4303,한창제지,2011,154596738.0,87.06,413758.0,2.18,12.94,0.96,0.25,162586332.0,105.1680223679752
4304,한창제지,2012,152931232.0,85.8,616912.0,1.86,14.2,1.34,0.38,163264437.0,106.75676568145347
4305,한창제지,2013,158442545.0,84.19,-11574349.0,3.18,15.81,-26.97,-6.38,181296219.0,114.42395033480433
4306,한창제지,2014,145953791.0,83.76,2348961.0,3.86,16.24,6.14,1.35,174241539.0,119.38130404574419
4307,한창제지,2015,144766140.0,83.42,3395425.0,4.32,16.58,8.28,1.92,176897274.0,122.19519978912197
4308,한창제지,2016,152620392.0,81.7,16137522.0,7.30,18.3,31.84,8.30,194532816.0,127.46187678511531
4309,한창제지,2017,150932868.0,81.55,11823344.0,8.72,18.45,18.34,5.88,200923606.0,133.1211741103336
4310,한창제지,2018,154683756.0,84.39,9626477.0,5.83,15.61,13.07,4.81,200018844.0,129.30824100237132
4311,한화,2010,14624386019.0,92.39,1172341378.0,3.83,7.61,N/A(IFRS),8.10,14471779544.0,98.95649311498114
4312,한화,2011,15029730755.0,92.46,93519782.0,2.52,7.54,1.84,0.77,12185910706.0,81.07870263707862
4313,한화,2012,104085648123.0,91.74,496506164.0,3.44,8.26,6.35,1.39,35651974453.0,34.252536344750794
4314,한화,2013,113322609673.0,92.86,224668731.0,2.23,7.14,2.10,0.58,38724968314.0,34.17232309222625
4315,한화,2014,123684262290.0,94.06,-163026544.0,1.38,5.94,-1.42,-0.44,37456840937.0,30.28424170018955
4316,한화,2015,145621715000.0,92.87,120515000.0,1.83,7.13,0.94,0.29,41376288000.0,28.413542581887597
4317,한화,2016,154871038000.0,91.36,1288691000.0,3.58,8.64,9.25,2.73,47120215000.0,30.42545307922583
4318,한화,2017,160194978000.0,91.11,1310937000.0,4.28,8.89,8.68,2.60,50404436000.0,31.464429552841537
4319,한화,2018,169548577000.0,91.26,799340000.0,3.71,8.74,4.86,1.64,48740153000.0,28.747013901508595
4320,한화솔루션,2010,10977231521.0,76.71,487402229.0,10.33,23.29,N/A(IFRS),7.69,6341210572.0,57.76693841128287
4321,한화솔루션,2011,11853543059.0,82.62,166696114.0,4.10,17.38,3.51,2.10,7942644583.0,67.00650213582693
4322,한화솔루션,2012,12406694986.0,83.7,-112066220.0,0.08,16.3,-2.39,-1.61,6962213423.0,56.11658407703519
4323,한화솔루션,2013,12807062090.0,83.92,-79539940.0,1.24,16.08,-1.76,-1.01,7863554072.0,61.400140147208425
4324,한화솔루션,2014,12597023733.0,84.13,11390166.0,1.75,15.87,0.25,0.14,8055333189.0,63.946320652692854
4325,한화솔루션,2015,13852619723.0,81.38,180415766.0,4.19,18.62,3.72,2.24,8036991362.0,58.01784444176935
4326,한화솔루션,2016,13817913129.0,77.88,770943676.0,8.42,22.12,14.83,8.33,9258832684.0,67.00601311907408
4327,한화솔루션,2017,13649487900.0,79.07,834534179.0,8.10,20.93,14.32,8.93,9341813226.0,68.4407597885046
4328,한화솔루션,2018,15231475448.0,82.45,160444990.0,3.92,17.55,2.58,1.77,9046041904.0,59.39045061578594
4329,한화에어로스페이스,2010,2897943183.0,79.48,234198429.0,7.31,20.52,20.00,8.01,2924031630.0,100.90024011350674
4330,한화에어로스페이스,2011,3203519628.0,81.52,231374598.0,3.03,18.48,16.16,7.85,2947529053.0,92.0090836103346
4331,한화에어로스페이스,2012,3240938017.0,77.79,131323577.0,5.32,22.21,8.28,4.47,2934702113.0,90.55101015836551
4332,한화에어로스페이스,2013,3434224084.0,76.39,133038654.0,3.65,23.61,8.11,5.06,2629768828.0,76.57534172717659
4333,한화에어로스페이스,2014,3601728499.0,78.36,-118181870.0,0.30,21.64,-7.06,-4.52,2615618109.0,72.62119034586344
4334,한화에어로스페이스,2015,4107930434.0,80.22,6244417.0,-2.28,19.78,0.32,0.24,2613405506.0,63.61854340009497
4335,한화에어로스페이스,2016,5652438366.0,79.64,345869269.0,4.28,20.36,15.08,9.83,3518876665.0,62.254135952483914
4336,한화에어로스페이스,2017,5747573161.0,81.77,-47748079.0,1.97,18.23,-2.11,-1.13,4215471442.0,73.343502099355
4337,한화에어로스페이스,2018,7396686213.0,82.08,49251059.0,1.19,17.92,2.05,1.11,4453176623.0,60.20502282729456
4338,한화오션,2010,15895253633.0,84.35,1110760516.0,10.98,15.65,N/A(IFRS),8.12,13687309913.0,86.10941498022964
4339,한화오션,2011,16530738032.0,88.74,559293211.0,6.98,11.26,13.74,4.03,13863375851.0,83.8642281074411
4340,한화오션,2012,15511304729.0,95.17,-278825136.0,-0.53,4.83,-6.86,-2.06,13543536273.0,87.31397203279069
4341,한화오션,2013,16776397603.0,100.15,-920418515.0,-6.93,-0.15,-27.09,-6.31,14584829821.0,86.9366008492306
4342,한화오션,2014,17735815981.0,99.16,-852747122.0,-3.63,0.84,-34.42,-5.48,15561557691.0,87.74086124749357
4343,한화오션,2015,18880345263.0,110.2,-2209243775.0,-13.76,-10.2,-167.01,-14.31,15443611051.0,81.79729150009241
4344,한화오션,2016,15064829699.0,104.92,-2789487511.0,-11.94,-4.92,-436.45,-21.76,12819220834.0,85.09369896727699
4345,한화오션,2017,11446752723.0,86.09,645758363.0,6.60,13.91,35.38,5.82,11101818030.0,96.98661531923442
4346,한화오션,2018,11918521521.0,92.21,320051707.0,10.63,7.79,9.37,3.32,9644383547.0,80.919294645791
4347,현대건설,2010,10996413113.0,88.34,547031296.0,6.93,11.66,N/A(IFRS),4.81,11377879702.0,103.46900925856477
4348,현대건설,2011,11871889000.0,90.2,685139000.0,6.17,9.8,16.51,5.75,11920167000.0,100.40665811481222
4349,현대건설,2012,12746829000.0,90.63,566960000.0,5.71,9.37,12.43,4.25,13324821000.0,104.53439831977036
4350,현대건설,2013,14666501000.0,91.92,499389000.0,5.08,8.08,10.10,3.61,13852042000.0,94.44680772871457
4351,현대건설,2014,18244600000.0,91.83,479340000.0,4.80,8.17,8.04,2.77,17276480000.0,94.69366278241233
4352,현대건설,2015,19350103000.0,91.03,663778000.0,5.66,8.97,9.36,3.45,19233180000.0,99.3957499864471
4353,현대건설,2016,19873443000.0,89.75,731713000.0,6.16,10.25,9.43,3.89,18825015000.0,94.72447728357889
4354,현대건설,2017,18431902000.0,89.47,371564000.0,5.84,10.53,4.48,2.20,16887090000.0,91.61881394551685
4355,현대건설,2018,18054609000.0,90.07,535303000.0,5.02,9.93,6.39,3.20,16730894000.0,92.66827102154357
4356,현대글로비스,2010,2806064992.0,91.4,279225130.0,4.53,8.6,N/A(IFRS),3.83,7296532445.0,260.0272077019662
4357,현대글로비스,2011,3826579602.0,91.6,358806765.0,4.84,8.4,27.23,3.76,9545995021.0,249.46547606145947
4358,현대글로비스,2012,4257802897.0,91.63,497669166.0,5.22,8.37,29.18,4.24,11746035658.0,275.87081746494476
4359,현대글로비스,2013,5069219085.0,92.1,481280885.0,4.95,7.9,22.63,3.74,12861255453.0,253.71275609406808
4360,현대글로비스,2014,6196213723.0,92.67,536239894.0,4.63,7.33,21.01,3.85,13922020908.0,224.68593774166044
4361,현대글로비스,2015,7478514339.0,92.39,376786374.0,4.76,7.61,12.84,2.57,14671209543.0,196.17812947807732
4362,현대글로비스,2016,7967477350.0,92.79,505707469.0,4.75,7.21,15.38,3.30,15340631692.0,192.54063762101563
4363,현대글로비스,2017,8185663712.0,93.08,680453844.0,4.44,6.92,18.23,4.16,16358289275.0,199.84071970876488
4364,현대글로비스,2018,8687842635.0,93.18,437373374.0,4.21,6.82,10.60,2.59,16865565663.0,194.128351209483
4365,현대리바트,2010,321264642.0,77.92,14428816.0,4.19,22.08,N/A(IFRS),3.65,395447658.0,123.09093697276528
4366,현대리바트,2011,343030326.0,82.0,7004742.0,1.71,18.0,3.77,1.34,521164775.0,151.92965038315592
4367,현대리바트,2012,326931020.0,81.56,3627904.0,0.63,18.44,1.93,0.72,504927936.0,154.44479266604924
