,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,사회_등급차이
42,DB하이텍,전기전자,A000990,12,2011,Annual,1199043869.0,279725558.0,78003676,77112663,758902417.0,1199043869.0,890982181.0,794704783,23196334,5398046,0,308061688.0,552216245.0,460440945.0,-35388322,0,0,-97946584,60749180,-23347990,-88776492,25.69,59.0,289.22,229.64,83.38,-27.74,-6.41,-35388322.0,16.62,-13.191464112006502,-10.08215557425346,-7.891035094433086,-13.191464112006502,-9.382576905267614,474.4749713850368,-22.60070789035833,-10.939045401806736,-87.41552139280732,-48.76008553215642,38.55246730037809,-108.72073595244048,0.4605471570114838,1.79255086403344,0.6197837137216552,0.0
43,DB하이텍,전기전자,A000990,12,2012,Annual,1157755031.0,309144147.0,68299932,79262392,685389046.0,1157755031.0,866861695.0,555433290,17740927,5141640,214817416,290893335.0,590786488.0,494003057.0,-15599381,51365000,0,-31324452,73876619,-49272120,-22718301,25.13,58.88,298.0,234.33,83.62,-10.46,-2.64,-15599381.05,16.38,-3.443480181791414,10.516947114285502,-9.68680153775291,-3.443480181791414,-2.7071793930747545,-30.108223596786885,-5.573024387245451,6.984626647483005,-55.919410363678736,-68.01884178012783,21.609244766760625,111.03366927945402,0.5102862627940504,2.030938550035875,0.6815233518883309,0.0
44,DB하이텍,전기전자,A000990,12,2013,Annual,1058391832.0,222960700.0,59216339,72377687,636040366.0,1058391833.0,853635085.0,476867874,29717748,6452198,276846544,204756748.0,493752028.0,404500718.0,-9610612,44409000,0,-83046768,28380938,-14425742,-18089531,19.35,62.57,416.9,323.4,81.92,-33.51,-1.95,-9610612.21,18.08,-8.582402696551094,-27.878078183378964,-7.200097563275032,-8.582402610177041,-1.5258039519210786,-14.14488785863015,-29.61105554377862,-16.42462411902691,-38.3910682096937,165.11802345337117,-61.58332854945623,-70.72230299812551,0.4665115631769161,2.41140784283212,0.5784111228277362,1.0
45,DB하이텍,전기전자,A000990,12,2014,Annual,984876636.0,247582371.0,81730237,69179569,591787281.0,984876636.0,864173902.0,376436760,36235325,7547467,391619824,120702734.0,567718224.0,430813375.0,45560248,41769000,0,-77008844,48078139,-43635104,1205904,12.26,66.85,715.95,545.5,75.89,-47.32,8.03,45560248.36,24.11,-6.945933800441495,11.043054224354345,-6.957590644490641,-6.945933888361743,1.2345810505199672,-21.06057452719073,-41.05066857186069,14.980433862643295,-574.0618807626403,-7.27051051523161,69.40292459678395,202.4808290623803,0.5764358735381758,4.703441299018132,0.6569490500535852,0.0
46,DB하이텍,전기전자,A000990,12,2015,Annual,984643712.0,337757266.0,92048122,83459568,533140340.0,984643712.0,730586221.0,244044785,44271640,5218482,399748737,254057491.0,666594987.0,436915515.0,124968815,49406000,0,126733352,152722221,-12209258,-71767078,25.8,53.39,287.57,206.91,65.54,67.63,18.75,124968814.9,34.46,-0.0236500685960039,36.422179267359866,-9.910138808812963,-0.0236500685960039,-15.458425750978066,-35.16977858379187,110.48196886741604,17.416520876032337,174.29353545222145,-264.5698668064671,217.65418582445548,-72.01964271701978,0.6769910566391755,2.623795836037757,0.9124111129383043,0.0
47,DB하이텍,전기전자,A000990,12,2016,Annual,986788572.0,368924211.0,110259838,76344778,547700934.0,986788572.0,644871257.0,274231115,44199479,15253525,282487037,341917315.0,773140180.0,483129939.0,172427930,53738000,0,88344018,248312191,-121031883,-118529941,34.65,42.8,188.6,123.51,62.49,29.65,22.3,172427929.7,37.51,0.2178310767499303,9.227616438605343,2.731099657549829,0.2178310767499303,-11.73235431167542,12.369176419811634,34.5826543646375,15.983497487658129,37.97676644369237,-30.29142162988004,62.59074113386552,891.3123549359019,0.7834912178127657,2.2611904869456523,1.1989062492825602,0.0
48,DB하이텍,전기전자,A000990,12,2017,Annual,993950720.0,353662841.0,85706099,75018890,555566835.0,993950720.0,538152775.0,145225195,33883223,11286143,315595985,455797946.0,679737744.0,426170592.0,143195168,54428000,0,110175089,183124083,-101904145,-85790774,45.86,35.77,118.07,78.01,62.7,27.62,21.07,143195167.8,37.3,0.7258037033691878,-4.1367222711225065,1.436167169289515,0.7258037033691878,-16.54880425225713,-47.04277266275929,33.30648259214366,-12.080918624614744,-16.9536118655487,24.71143094261345,-26.25247988730445,-15.803883675841012,0.6838746935059316,1.491313749799127,1.2630943768709546,0.0
49,DL,화학,A000210,12,2011,Annual,10764643410.0,7158837863.0,858998000,1378300987,1634884875.0,10764643410.0,6127245030.0,4649731416,1390620000,469366000,577693653,4637398379.0,7988145801.0,7058468438.0,437456651,0,24650000,379837529,501202510,-646538398,189714696,43.08,18.46,132.13,42.84,88.36,8.56,5.48,437456650.7,11.64,10.48400324039449,11.04736482786024,17.95345432105213,10.48400324039449,11.34286554190469,9.132604096833008,9.369330065769166,7.402493898230888,12.860277901148075,6.111746430520837,-16.59186210111756,48.11416596909,0.7420724957390855,1.72254896995124,1.3037092138291717,0.0
50,DL,화학,A000210,12,2012,Annual,11006469363.0,7292090328.0,987232429,1154687292,1517213236.0,11006469363.0,6087925283.0,4778509308,1510322000,336368000,378504000,4918544080.0,10253347411.0,9219385961.0,486051971,0,9706000,400787862,816888129,-332656984,-331413586,44.69,13.66,123.77,30.57,89.92,8.39,4.74,486051971.2,10.08,2.246483638978236,1.8613700652267529,-7.197548940563781,2.246483638978236,-0.6417198399522817,2.7695770030257583,6.062573840391639,28.35703887273102,11.10860239269742,5.5156037517293255,62.98564207110615,-48.54799265920785,0.9315746106074906,2.0846305825930505,1.68421045501849,-1.0
51,DL,화학,A000210,12,2013,Annual,10783047096.0,6933025544.0,1126780129,1036183567,1402233581.0,10783047096.0,5912711841.0,4460407571,1612364000,327261000,415848000,4870335255.0,9846917119.0,9338152143.0,39658239,0,9505000,-10332432,34694667,-269731488,320313170,45.17,17.1,121.4,37.86,94.83,-0.21,0.4,39658238.55,5.17,-2.0299176750636305,-4.924030941049528,-7.578345104814255,-2.0299176750636305,-2.8780484952610763,-6.656924084409466,-0.9801442096662116,-3.9638790700096016,-91.84074103878082,-102.57803016998554,-95.75282517050752,-18.916030333516165,0.913185023800252,2.0218150503891748,1.66538085802176,1.0
52,DL,화학,A000210,12,2014,Annual,10596719329.0,6423125534.0,939757997,933605182,1341688220.0,10596719329.0,6131464267.0,4300520683,1489924811,325936000,799386533,4465255062.0,9294733962.0,9098282095.0,-270236201,0,10156000,-440509288,31727120,-348620305,124892918,42.14,17.98,137.31,42.66,97.89,-9.44,-2.91,-270236201.2,2.11,-1.7279695186448674,-7.354653560180225,-4.31777999189138,-1.7279695186448674,3.699697057501172,-3.584580230728873,-8.317295869604358,-5.60767548184743,-781.4125080036963,4163.3649851264445,-8.553323195175789,29.24716635233926,0.8771331648431169,2.081568428441994,1.515907710989193,-1.0
53,DL,화학,A000210,12,2015,Annual,12064893870.0,7177289251.0,1153194000,829385505,1831589717.0,12064893870.0,7259124557.0,5107284576,1575599591,538644265,832807278,4805769313.0,9513673300.0,8736535497.0,271768395,0,9750000,216969093,384858216,-102005211,510682475,39.83,24.49,151.05,61.48,91.83,4.68,2.86,271768395.3,8.17,13.854991298882968,11.741382182364802,36.51381071229798,13.854991298882968,18.39137016697874,18.75967940787136,7.625863389032972,2.355520221397378,-200.56698325181088,-149.25414716794802,1113.0260042512523,-70.74031273078027,0.7885418141684822,1.979635866887063,1.3105813552718186,-1.0
54,DL,화학,A000210,12,2016,Annual,12391509195.0,6495943352.0,1420868000,901945573,1964245605.0,12391509195.0,7246135122.0,4787446821,1621956295,305319660,1079020317,5145374073.0,9853769999.0,8877857221.0,419387736,0,11865000,293195326,146996141,-699424711,-46270010,41.52,22.82,140.83,54.96,90.1,5.89,4.26,419387736.3,9.9,2.7071545636397687,-9.49308123404765,7.2426639420797745,2.7071545636397687,-0.1789394147738376,-6.262383664755477,7.066605529344527,3.5748200329729585,54.31806777973576,35.132300156686384,-61.80511812173447,585.6754710305927,0.7952033803094797,1.9150735902190248,1.359865615682898,0.0
55,DL,화학,A000210,12,2017,Annual,13402454876.0,6727694115.0,1649066519,718074899,2071009572.0,13402454876.0,7708148417.0,4903200086,1617317770,164688530,1357231023,5694306459.0,12335536233.0,11139469105.0,545898850,0,17999000,507998796,437640063,-237424755,153865438,42.49,23.54,135.37,55.4,90.3,9.37,4.43,545898850.5,9.7,8.15837413418472,3.567622906204182,5.435367488069298,8.15837413418472,6.375996130644612,2.417849624819879,10.668464104106356,25.185956585670866,30.165668459127293,73.26292438918347,197.7221442840462,-66.05427985800748,0.9203937895802544,2.166293001934127,1.600324171988501,0.0
56,DN오토모티브,전기전자,A007340,12,2011,Annual,740062652.0,381955931.0,103763204,110739903,168322104.0,740062652.0,234441580.0,211982579,38545833,145186160,11917524,505621072.0,562794298.0,467572065.0,51802639,439964,40501,52783691,3212672,62158818,-53265246,68.32,21.23,46.37,31.07,83.08,10.99,9.2,51802639.4,16.92,-0.99258239422525,2.6320941398801034,36.97008783023856,-0.99258239422525,-19.92242296200644,-16.402115523669714,11.195416077324548,17.77186145586329,22.055637853830223,-7.125076003255282,-93.23079001585184,-201.10311681169745,0.760468450176567,1.1130752438260725,2.400573729284712,0.0
57,DN오토모티브,전기전자,A007340,12,2012,Annual,730588820.0,343763544.0,129856405,104370112,210410259.0,730588820.0,171099675.0,153799706,56762835,68665716,224778,559489146.0,632802344.0,540722578.0,41278240,450376,82326,57994697,63110756,42568583,-98880728,76.58,9.44,30.58,12.33,85.45,10.89,6.52,41278239.68,14.55,-1.2801391847564791,-9.999160609970993,25.00453238155816,-1.2801391847564791,-27.01820427929209,-27.44700685993635,10.65384276547714,12.439366612061864,-20.316337551837847,9.87237895129387,1864.4319743814497,-31.51642137081821,0.8661538839315936,1.131035961151604,3.698442700139553,0.0
58,DN오토모티브,전기전자,A007340,12,2013,Annual,798296716.0,365179830.0,123853902,139416674,246074221.0,798296716.0,200236901.0,174581020,59174644,85857504,12212506,598059815.0,666499706.0,563889498.0,52035926,379037,174025,48548951,49053882,-77744745,27864569,74.92,12.29,33.48,16.4,84.6,8.39,7.81,52035926.35,15.4,9.267578991969794,6.229946826473265,16.94972582111598,9.267578991969794,17.029387110174234,13.511933501355331,6.893908358322287,5.3251006921049004,26.061396997546417,-16.287258126376624,-22.273341171828143,-282.63409190764,0.8349022270060297,1.1144365317372142,3.3285558389659657,0.0
59,DN오토모티브,전기전자,A007340,12,2014,Annual,971558345.0,450588805.0,182683069,131144491,336226764.0,971558345.0,321305939.0,281092214,92714563,151658544,10198422,650252406.0,721986990.0,620942528.0,45278986,270355,181570,44820210,59545217,-76784974,33858849,66.93,16.97,49.41,25.36,86.0,7.18,6.27,45278985.94,14.0,21.7039135358287,23.38819616625596,36.636321608024105,21.7039135358287,60.46290039217097,61.00960688624686,8.726985109340601,8.32517756579476,-12.98514414829478,-7.680373979656119,21.38736950523101,-1.2345155933047305,0.7431226273909468,1.1103180600918838,2.247039043993519,0.0
60,DN오토모티브,전기전자,A007340,12,2015,Annual,1064506282.0,465383552.0,188258168,129235656,341023963.0,1064506282.0,339060525.0,310487328,101490784,151573464,7093886,725445757.0,910458499.0,757081398.0,84936222,1050701,475621,74664005,114660742,-122736555,-5208101,68.15,15.16,46.74,22.24,83.15,10.85,9.33,84936222.41,16.85,9.566891939979172,3.283425339428936,1.4267748774455136,9.566891939979172,5.525757181849045,10.45746290219194,11.563717458970846,26.104557507331272,87.58419634220607,66.58557601581964,92.56079291809448,59.84449639847504,0.8552871076433911,1.2550331850655514,2.685238864064167,0.0
61,DN오토모티브,전기전자,A007340,12,2016,Annual,1115539571.0,474620149.0,181086163,131619722,344273160.0,1115539571.0,325069655.0,303845194,106172532,137543332,3580373,790469916.0,795682660.0,665651804.0,65223341,869451,438296,83981344,136105489,-73904895,-23024748,70.86,12.84,41.12,18.12,83.66,11.08,8.2,65223341.17,16.34,4.794080585801552,1.984727857335189,0.9527767407946142,4.794080585801552,-4.126363574762948,-2.1392608976299354,8.963338522910401,-12.606377899274246,-23.20903913056081,12.479023861631845,18.70278059076227,-39.78575087104246,0.7132715689204359,1.0065944875250634,2.44772973349358,0.0
62,DN오토모티브,전기전자,A007340,12,2017,Annual,778625093.0,387821769.0,150747148,119221249,280883173.0,778625093.0,265832535.0,247317755,121632114,84861927,4131495,512792557.0,877858995.0,747020699.0,59471061,506992,356814,53477949,79757790,-45099051,-50949483,65.86,11.86,51.84,18.0,85.1,8.21,6.77,59471060.79,14.9,-30.20192978882683,-18.287967795484384,-18.412700833256945,-30.20192978882683,-18.22290056572644,-18.60402603570553,-35.12813750144035,10.327777533822346,-8.819358088387407,-36.32163233777255,-41.40001950986708,-38.97690944557867,1.1274476033358458,1.7119183635108808,3.3023008075365943,0.0
63,DRB동일,화학,A004840,12,2011,Annual,522115419.0,249262221.0,113257016,63960235,226295111.0,522115419.0,295096996.0,260243848,49382296,137089649,5114832,227018423.0,288436159.0,232848851.0,16887532,4810380,286700,28175622,34167874,-15592576,7557888,43.48,32.23,129.99,74.12,80.73,13.26,5.85,16887532.26,19.27,11.065089346470923,24.01440052775952,0.2751129092033011,11.065089346470923,8.495261800812614,19.69455068305581,14.59331352103379,-25.984891345430817,-39.7074071617218,54.01678945464994,220.6036656746758,-6.700351111329983,0.552437542550338,1.2705407569499327,0.9774283130960776,0.0
64,DRB동일,화학,A004840,12,2012,Annual,368994998.0,178812735.0,72706595,33924895,132421920.0,368994998.0,220885847.0,209048154,51457345,115606468,3953182,148109150.0,336113707.0,262574399.0,27917620,5284201,334348,29877375,37223602,-28440137,-14920722,40.14,33.9,149.14,84.45,78.12,15.93,8.31,27917620.25,21.88,-29.32692953088214,-28.263202388780773,-41.48264210621855,-29.32692953088214,-25.14805301508389,-19.6722014347098,-34.75897328385547,16.529670955713982,65.31497912187525,6.039806326192188,8.943278121430676,82.39537200267615,0.9108896023571572,2.269364904193968,1.521662485691082,0.0
65,DRB동일,화학,A004840,12,2013,Annual,567066429.0,284381812.0,122297196,57917716,238222630.0,567066429.0,277609051.0,250325583,52936034,147374458,3012704,289457378.0,421068531.0,330325575.0,33906752,6265373,377819,30256316,19106141,14227448,-2256079,51.04,27.68,95.91,54.23,78.45,13.83,8.05,33906752.01,21.55,53.67862222349149,59.03890290588083,79.89667420620393,53.67862222349149,25.67987255426103,19.745416646922425,95.43517601714682,25.275620193615023,21.45287456452234,1.2683209284617636,-48.67197161628797,-150.02594748400827,0.742538280290262,1.454682322866892,1.5167680213711765,0.0
66,DRB동일,화학,A004840,12,2014,Annual,617244613.0,329055707.0,126329953,69289965,242389444.0,617244613.0,282962974.0,258010928,38927424,150940598,719488,334281638.0,585108837.0,439108871.0,69244220,8219908,413683,48312861,35553806,-21703131,1845196,54.16,25.39,84.65,46.88,75.05,15.49,11.83,69244219.99,24.95,8.848731195124238,15.709125237587273,1.74912601712105,8.848731195124238,1.9285837333884224,3.0701396588777685,15.485616676870473,38.95810157325672,104.21956075297332,59.67859735468124,86.08575117288207,-252.54408942489195,0.9479367250468008,1.7503469245295489,2.067792929685564,0.0
67,DRB동일,화학,A004840,12,2015,Annual,639083096.0,334806963.0,114472152,75509050,259397474.0,639083096.0,253964151.0,218692445,30576266,130402183,12170724,385118945.0,603059476.0,441894372.0,73744873,9927602,600991,52578799,63485497,-36508228,-13500599,60.26,22.42,65.94,37.2,73.28,14.62,12.23,73744872.92,26.72,3.53805971571921,1.7478061852912896,7.016819593843371,3.53805971571921,-10.248274744242693,-15.239076617715972,15.20792685597645,3.067914525447501,6.4996804065379,8.829818627383702,78.56174666644691,68.21641080266252,0.9436323379143172,1.565904466216275,2.374585049210351,0.0
68,DRB동일,화학,A004840,12,2016,Annual,701206828.0,344126571.0,114779767,80628186,304191970.0,701206828.0,270797494.0,212917832,47984592,114993163,36755482,430409334.0,551252492.0,391063111.0,67469281,9367172,685491,48913644,62343702,-66428123,10703666,61.38,21.98,62.92,35.82,70.94,12.0,12.24,67469281.21,29.06,9.720759692883508,2.783576517194475,17.268670858375444,9.720759692883508,6.628235888300638,-2.640517828587996,11.760104141332238,-8.590692305115189,-8.509868882681515,-6.970784935578312,-1.7985131312746927,81.95384065203055,0.7861482090416838,1.2807633302859551,2.035663195612881,0.0
69,DRB동일,화학,A004840,12,2017,Annual,677426447.0,301053030.0,106341022,77490427,323691783.0,677426447.0,240358582.0,205364308,33871669,103199450,12020015,437067864.0,543929326.0,409680933.0,37151762,10296334,686850,19130817,22109975,-41169174,-7309300,64.52,20.99,54.99,32.53,75.32,4.41,6.83,37151762.0,24.68,-3.391350461864018,-12.516772789393238,6.410364152610604,-3.391350461864018,-11.24047034201875,-3.547623949129819,1.547022676789811,-1.328459482048017,-44.935292848311214,-60.888587650513216,-64.53535114100218,-38.0244809867652,0.8029348845307187,1.2444962688906362,2.262991075558933,0.0
70,DSR제강,철강금속,A069730,12,2011,Annual,204273623.0,84490041.0,38024902,41731573,84993491.0,204273623.0,104096152.0,71621682,8732568,48361921,25716333,100177471.0,160020671.0,139301008.0,7670526,571199,192145,9433793,-3890799,-31495462,37340418,49.04,38.2,103.91,77.9,87.05,9.86,4.79,7670525.92,12.95,30.300945129788914,15.60299534344136,55.31515456210894,30.300945129788914,58.549674695369646,36.75540844245664,9.945696451848216,8.534037941148465,-27.62815613244215,-22.347675375540444,-1205.4285568170196,167.4767028194408,0.7833643357860256,1.5973718382249835,1.5372390614400424,0.0
71,DSR제강,철강금속,A069730,12,2012,Annual,200277496.0,80725468.0,39201017,39525199,80910214.0,200277496.0,99996952.0,77609804,10126270,47111450,15979800,100280544.0,169058805.0,153559259.0,-1422752,689266,215276,1236450,5634771,-4672705,-2806123,50.07,37.54,99.72,74.97,90.83,1.23,-0.84,-1422752.31,9.17,-1.956261871362608,-4.45564110922848,-4.804223184573042,-1.956261871362608,-3.937897723635353,8.36076706492317,0.1028903993793184,5.648104050257352,-118.54829773082054,-86.89339484129025,-244.8229785193221,-85.16387852954817,0.84412282146767,1.6858584751993368,1.6906395806944197,0.0
